Tempo;Erro Little 60;Erro Little 80;Erro Little 95;Erro Little 99
89700;2,0741305961636E-07;5,0442955368268E-07;-6,2478294537982E-07;-3,2302432373399E-07
89800;2,1837736241537E-07;5,0324665723522E-07;-6,5872494658947E-07;-3,1233111030815E-07
89900;2,1159533325488E-07;4,9596150297759E-07;-7,2630898273474E-07;-3,0224541092139E-07
90000;2,3939119286887E-07;5,2984978315962E-07;-6,6293260658767E-07;-3,6356449584218E-07
90100;2,4012763621961E-07;5,0719063660054E-07;-7,2401958917112E-07;-3,7070067548939E-07
90200;2,34429925694E-07;5,3795424470593E-07;-6,7969842021398E-07;-3,3133399313101E-07
90300;2,6502841876663E-07;5,5963056144748E-07;-6,732161033085E-07;-3,0003349138497E-07
90400;2,9309489457674E-07;5,5559730371968E-07;-7,0303760679735E-07;-3,0049585575398E-07
90500;2,9479782348574E-07;5,4868491972115E-07;-7,154298593548E-07;-2,4763974693087E-07
90600;2,6378172979236E-07;5,2075162360055E-07;-7,0774069982349E-07;-2,5732727237937E-07
90700;2,6839737943263E-07;5,0657390460174E-07;-7,2463526379352E-07;-2,5075159726384E-07
90800;2,9033824455738E-07;5,0169805909661E-07;-7,0865704415723E-07;-2,5315945606508E-07
90900;3,1101173303405E-07;4,8449343781343E-07;-7,2566709974353E-07;-2,9102139365023E-07
91000;2,9168419413139E-07;4,7433270911057E-07;-6,9865211926867E-07;-2,8375197302921E-07
91100;2,6664748720151E-07;4,5652973934551E-07;-6,8683968734717E-07;-3,05517417587E-07
91200;2,5870640052439E-07;4,6607337411686E-07;-6,9832587712426E-07;-3,1387095589253E-07
91300;2,297988126454E-07;4,482833895203E-07;-6,9864145046949E-07;-2,8230469695245E-07
91400;2,5883099508128E-07;4,2919712583966E-07;-7,378906161648E-07;-2,7616891884463E-07
91500;2,0740607098446E-07;4,377788993537E-07;-7,5555879774925E-07;-2,3645527846838E-07
91600;2,1244166625856E-07;4,8146000741767E-07;-7,5708300428801E-07;-2,5633362099597E-07
91700;2,3640361579425E-07;4,9811545022038E-07;-8,199085392846E-07;-2,7792400203452E-07
91800;2,3269998083997E-07;4,8080539016837E-07;-8,2382995003627E-07;-2,6527077068295E-07
91900;2,1804226735256E-07;4,4747546734669E-07;-8,3149440754937E-07;-3,0029860909053E-07
92000;2,3988486286264E-07;4,3780745162536E-07;-8,0020943471482E-07;-2,8685907693671E-07
92100;2,3022496531411E-07;4,1870224887219E-07;-7,8013151139089E-07;-2,7970955329693E-07
92200;2,2814018629802E-07;4,3911445724021E-07;-8,0947666702968E-07;-2,8374759608596E-07
92300;2,1341780032103E-07;4,3623749856891E-07;-8,4060239657902E-07;-2,5127097558197E-07
92400;2,1890508383748E-07;4,0878264062627E-07;-8,8669031583777E-07;-2,5593517705147E-07
92500;2,0966063374317E-07;4,3057578702488E-07;-8,87784462833E-07;-2,5654357216354E-07
92600;2,5820073434879E-07;4,4015335820546E-07;-8,8859638225358E-07;-2,8610263314022E-07
92700;2,7814789582692E-07;3,6391582547424E-07;-9,0658500440099E-07;-2,9257986966513E-07
92800;2,8955092190586E-07;3,726657529235E-07;-9,2468042112159E-07;-2,8171386645681E-07
92900;2,5892671251526E-07;4,1791432892069E-07;-9,7754552896845E-07;-2,5832521544089E-07
93000;2,4633244466443E-07;4,3243056602194E-07;-9,8161385508888E-07;-2,5547571169682E-07
93100;2,8047075728566E-07;4,2105163533535E-07;-9,9130486930221E-07;-2,6137018949157E-07
93200;2,7805660463009E-07;4,1680472673278E-07;-9,9263875341649E-07;-2,6011109355295E-07
93300;2,7299578153617E-07;4,0997662953401E-07;-9,9016957832987E-07;-2,7229837940013E-07
93400;2,5918754809062E-07;4,3181105935375E-07;-1,01045893075025E-06;-2,1675232630969E-07
93500;2,3041969288151E-07;4,509144395648E-07;-9,9715663992583E-07;-2,0605813233487E-07
93600;2,680179345127E-07;4,6447793256021E-07;-9,9623086313727E-07;-2,5173174833526E-07
93700;2,6516451612224E-07;4,3591712106661E-07;-9,802120786162E-07;-2,2572223201678E-07
93800;2,6675527164954E-07;4,4569210144729E-07;-9,5711937930787E-07;-1,8848031402285E-07
93900;3,3685549971629E-07;4,4730028481155E-07;-9,3841397941219E-07;-1,7501942295439E-07
94000;3,5115483409953E-07;4,2650277443101E-07;-9,2054360933957E-07;-2,0262685040962E-07
94100;3,0621462610014E-07;4,2578419945372E-07;-9,4329259070491E-07;-2,0816078460939E-07
94200;3,4279106531088E-07;3,9271110852113E-07;-9,5612220007979E-07;-2,5288970562087E-07
94300;3,3784221620259E-07;3,8215272590847E-07;-9,2485032965328E-07;-2,5571773676347E-07
94400;3,702711284248E-07;3,8400751467549E-07;-9,2890986636007E-07;-2,6548185871889E-07
94500;3,6261971825269E-07;3,9675374408077E-07;-9,3255926003621E-07;-2,8735315993345E-07
94600;3,6385073087786E-07;3,6227394817345E-07;-9,523727477756E-07;-3,3026567791694E-07
94700;3,497646785533E-07;3,4875988674798E-07;-9,4506313530474E-07;-3,1033846425998E-07
94800;4,0973538339983E-07;3,1412343481918E-07;-9,7587162883883E-07;-2,9697625336667E-07
94900;4,2952107293104E-07;2,7877819697153E-07;-9,4710530262887E-07;-3,2341000633096E-07
95000;4,1222861213441E-07;2,5836864070428E-07;-9,5052358517478E-07;-3,0676700646382E-07
95100;4,1280171259039E-07;2,3066633492164E-07;-9,1976036031838E-07;-2,9405465795662E-07
95200;3,9340606572402E-07;2,1380258763415E-07;-8,5807618077638E-07;-3,0569047737572E-07
95300;4,1375497294993E-07;2,0098415065561E-07;-8,174349801493E-07;-2,9657810785011E-07
95400;3,973863904605E-07;2,2305756974816E-07;-8,397806006144E-07;-2,7853072026573E-07
95500;4,0092246123002E-07;2,5750451548845E-07;-8,7061475184669E-07;-2,7906177990644E-07
95600;3,9612580549075E-07;2,0756157592672E-07;-8,7791852365626E-07;-2,7176932348993E-07
95700;3,9183224598283E-07;2,1740182143404E-07;-8,7443753216121E-07;-2,8036949117904E-07
95800;3,8950516390024E-07;2,0613919904378E-07;-8,8774130801994E-07;-2,5762847144506E-07
95900;4,0696278302832E-07;1,7951320208098E-07;-8,3360151137413E-07;-2,4003912812987E-07
96000;4,1106687964643E-07;1,7370044336218E-07;-8,2388607580697E-07;-2,6439043665505E-07
96100;4,4055335224336E-07;2,1276217676558E-07;-8,2545329149752E-07;-2,9132971235413E-07
96200;4,8970439792129E-07;2,4770174489319E-07;-8,4113504428274E-07;-2,8923135175773E-07
96300;5,2451098575546E-07;2,3772682311574E-07;-8,3345790713452E-07;-3,0713138698957E-07
96400;5,4745488520247E-07;2,3475640009707E-07;-8,0486397990853E-07;-3,2791709259072E-07
96500;5,5660074682606E-07;2,1933622873505E-07;-8,1621904968188E-07;-3,5878784387933E-07
96600;5,7160545119395E-07;2,3072800470203E-07;-8,3350938950844E-07;-3,3865305226755E-07
96700;5,9192718748768E-07;2,010474053904E-07;-8,5685010375869E-07;-3,4440306251327E-07
96800;6,1430428166531E-07;1,6831738092193E-07;-8,4381998988192E-07;-3,7368002381299E-07
96900;6,1243628080021E-07;1,4704505746366E-07;-8,6152713052456E-07;-3,752277990543E-07
97000;6,1301769394007E-07;1,701789833497E-07;-8,5125932614005E-07;-3,8462167140096E-07
97100;5,425272042725E-07;1,6354188492329E-07;-8,4663871291468E-07;-3,8152357717536E-07
97200;5,6454931818273E-07;1,7501198357195E-07;-8,594954223895E-07;-4,103115855969E-07
97300;5,7045230006381E-07;1,9849483434697E-07;-8,6825800948986E-07;-4,3341002253783E-07
97400;5,6613859333865E-07;1,9681881813227E-07;-8,6413411182207E-07;-4,0552295388352E-07
97500;5,74445456758E-07;1,7201556890001E-07;-8,8348950910699E-07;-4,1273240469764E-07
97600;5,7033089961855E-07;1,7315484424074E-07;-8,6085435668792E-07;-4,4340488614125E-07
97700;5,5097680329297E-07;1,9469397383176E-07;-9,0020070686592E-07;-4,5024277994798E-07
97800;5,8287023563253E-07;1,8237397458876E-07;-9,0820639186973E-07;-4,6052412017161E-07
97900;5,9193494328369E-07;1,7883228986548E-07;-9,12205408099E-07;-4,4451411440605E-07
98000;5,7873352954374E-07;1,7358558146441E-07;-8,9845713091563E-07;-4,4889833361594E-07
98100;5,9893166071134E-07;2,3048058217512E-07;-8,4870363181722E-07;-4,7356157040213E-07
98200;5,8006191738791E-07;2,3140117155762E-07;-8,4838931613263E-07;-4,428420510294E-07
98300;5,8818129655691E-07;1,9411721297047E-07;-8,5307140551549E-07;-4,5437899132139E-07
98400;5,703006638047E-07;1,6443438299873E-07;-8,6233412233128E-07;-4,932025206017E-07
98500;5,3652074227806E-07;1,8145911973022E-07;-8,5316875342301E-07;-5,1081129015529E-07
98600;5,3241793618319E-07;1,7632769644393E-07;-8,7796901837578E-07;-4,9886675412836E-07
98700;5,5868044612772E-07;1,8954887570644E-07;-8,9836452232817E-07;-4,8059415291846E-07
98800;5,748632074809E-07;2,0685734725134E-07;-9,319869533897E-07;-4,7654687307386E-07
98900;5,9977468591654E-07;1,8358205000624E-07;-9,270395473493E-07;-4,9213595332276E-07
99000;5,7652994067681E-07;1,7764775250839E-07;-9,0092849447387E-07;-4,7372563471981E-07
99100;6,189610135543E-07;1,7311393918362E-07;-8,8686879351485E-07;-4,7502526001608E-07
99200;6,0349793562509E-07;2,1589753851359E-07;-8,9422098525915E-07;-4,3903445146043E-07
99300;5,7300280542627E-07;1,8146362856797E-07;-9,148498918421E-07;-4,3462176790854E-07
99400;5,7112127604952E-07;2,3239659663332E-07;-9,1970719751089E-07;-4,6579420143189E-07
99500;5,8253370593953E-07;2,3243535718365E-07;-9,1744554353568E-07;-4,2935585042869E-07
99600;5,6490697564193E-07;2,3559652895244E-07;-9,2693310804748E-07;-4,1849256149362E-07
99700;5,7955364241025E-07;2,7476158059869E-07;-9,2673261065102E-07;-4,2989648818548E-07
99800;5,8033503580468E-07;2,6598689828461E-07;-9,175475952361E-07;-4,0486460761713E-07
99900;5,7417831511586E-07;2,8867156753876E-07;-9,1666389678835E-07;-3,6751947618541E-07
100000;5,4523332693179E-07;2,7152332515712E-07;-9,5486415574442E-07;-3,9563994391756E-07
100000;5,452333164957E-07;2,7152331627533E-07;-9,5486630513619E-07;-3,9593577128016E-07
